Country code,Country,Year,NACE,Attribute,Share_%
BE,Belgium,2014,bC15,,37.5
BE,Belgium,2015,bC15,,37.5
BE,Belgium,2016,bC15,,37.5
BE,Belgium,2017,bC15,,37.5
BE,Belgium,2018,bC15,,37.5
BE,Belgium,2019,bC15,,37.5
BG,Bulgaria,2008,bC15,,40.6067
BG,Bulgaria,2009,bC15,,41.4349
BG,Bulgaria,2010,bC15,,41.5618
BG,Bulgaria,2011,bC15,,41.6768
BG,Bulgaria,2012,bC15,,41.2248
BG,Bulgaria,2013,bC15,,41.0055
BG,Bulgaria,2014,bC15,,40.0735
BG,Bulgaria,2015,bC15,,39.1109
BG,Bulgaria,2016,bC15,,38.7006
BG,Bulgaria,2017,bC15,,39.2699
BG,Bulgaria,2018,bC15,,39.3954
BG,Bulgaria,2019,bC15,,39.6619
HR,Croatia,2008,bC15,,41.571
HR,Croatia,2009,bC15,,41.864
HR,Croatia,2010,bC15,,42.2966
HR,Croatia,2011,bC15,,41.3196
HR,Croatia,2012,bC15,,41.9573
HR,Croatia,2013,bC15,,43.0597
HR,Croatia,2014,bC15,,42.8585
HR,Croatia,2015,bC15,,41.0678
HR,Croatia,2016,bC15,,41.4154
HR,Croatia,2017,bC15,,41.1604
HR,Croatia,2018,bC15,,41.0608
HR,Croatia,2019,bC15,,40.6614
CZ,Czech Republic,2008,bC15,,41.472
CZ,Czech Republic,2009,bC15,,41.6012
CZ,Czech Republic,2010,bC15,,40.5859
CZ,Czech Republic,2011,bC15,,39.3081
CZ,Czech Republic,2012,bC15,,39.2509
CZ,Czech Republic,2013,bC15,,39.688
CZ,Czech Republic,2014,bC15,,40.2871
CZ,Czech Republic,2015,bC15,,40.0576
CZ,Czech Republic,2016,bC15,,40.0245
CZ,Czech Republic,2017,bC15,,40.4311
CZ,Czech Republic,2018,bC15,,40.5095
CZ,Czech Republic,2019,bC15,,40.2619
DK,Denmark,2008,bC15,,38.437
DK,Denmark,2009,bC15,,61.7835
DK,Denmark,2010,bC15,,65.1357
DK,Denmark,2011,bC15,,78.1316
DK,Denmark,2012,bC15,,87.7138
DK,Denmark,2013,bC15,,86.5257
DK,Denmark,2014,bC15,,87.4416
DK,Denmark,2015,bC15,,88.868
DK,Denmark,2016,bC15,,89.1812
DK,Denmark,2017,bC15,,88.1268
DK,Denmark,2018,bC15,,83.0271
DK,Denmark,2019,bC15,,70.8829
EE,Estonia,2008,bC15,,47.7444
EE,Estonia,2009,bC15,,46.4433
EE,Estonia,2010,bC15,,47.378
EE,Estonia,2011,bC15,,46.1776
EE,Estonia,2012,bC15,,47.2462
EE,Estonia,2013,bC15,,49.8553
EE,Estonia,2014,bC15,,48.4286
EE,Estonia,2015,bC15,,48.4019
EE,Estonia,2016,bC15,,49.8732
EE,Estonia,2017,bC15,,48.8858
EE,Estonia,2018,bC15,,43.0103
EE,Estonia,2019,bC15,,42.7258
FI,Finland,2008,bC15,,44.8394
FI,Finland,2009,bC15,,44.571
FI,Finland,2010,bC15,,45.1962
FI,Finland,2011,bC15,,44.4168
FI,Finland,2012,bC15,,44.8936
FI,Finland,2013,bC15,,42.379
FI,Finland,2014,bC15,,41.2537
FI,Finland,2015,bC15,,41.2353
FI,Finland,2016,bC15,,40.4746
FI,Finland,2017,bC15,,40.1286
FI,Finland,2018,bC15,,41.7009
FI,Finland,2019,bC15,,42.9124
FR,France,2008,bC15,,46.7658
FR,France,2009,bC15,,46.8358
FR,France,2010,bC15,,48.6937
FR,France,2011,bC15,,49.406
FR,France,2012,bC15,,51.375
FR,France,2013,bC15,,50.1124
FR,France,2014,bC15,,51.1339
FR,France,2015,bC15,,49.6634
FR,France,2016,bC15,,50.7434
FR,France,2017,bC15,,50.1065
FR,France,2018,bC15,,50.0006
FR,France,2019,bC15,,49.2015
DE,Germany,2008,bC15,,54.6111
DE,Germany,2009,bC15,,50.6702
DE,Germany,2010,bC15,,53.0855
DE,Germany,2011,bC15,,53.9361
DE,Germany,2012,bC15,,54.7345
DE,Germany,2013,bC15,,54.8994
DE,Germany,2014,bC15,,55.0165
DE,Germany,2015,bC15,,53.6738
DE,Germany,2016,bC15,,52.6139
DE,Germany,2017,bC15,,52.6377
DE,Germany,2018,bC15,,51.4614
DE,Germany,2019,bC15,,48.9753
EL,Greece,2008,bC15,,45.3021
EL,Greece,2009,bC15,,40.1307
EL,Greece,2010,bC15,,47.5361
EL,Greece,2011,bC15,,48.738
EL,Greece,2012,bC15,,54.558
EL,Greece,2013,bC15,,60.8003
EL,Greece,2014,bC15,,54.4906
EL,Greece,2015,bC15,,56.126
EL,Greece,2016,bC15,,59.1215
EL,Greece,2017,bC15,,57.8674
EL,Greece,2018,bC15,,58.2831
EL,Greece,2019,bC15,,57.3839
HU,Hungary,2008,bC15,,37.5336
HU,Hungary,2009,bC15,,37.545
HU,Hungary,2010,bC15,,37.5683
HU,Hungary,2011,bC15,,37.5567
HU,Hungary,2012,bC15,,37.5611
HU,Hungary,2013,bC15,,37.5711
HU,Hungary,2014,bC15,,37.5277
HU,Hungary,2015,bC15,,37.5926
HU,Hungary,2016,bC15,,37.5496
HU,Hungary,2017,bC15,,37.5588
HU,Hungary,2018,bC15,,37.5638
HU,Hungary,2019,bC15,,37.5729
IE,Ireland,2008,bC15,,84.9933
IE,Ireland,2009,bC15,,86.6227
IE,Ireland,2010,bC15,,81.93
IE,Ireland,2011,bC15,,84.5664
IE,Ireland,2012,bC15,,85.0185
IE,Ireland,2013,bC15,,77.1613
IE,Ireland,2014,bC15,,73.7494
IE,Ireland,2015,bC15,,73.7494
IE,Ireland,2016,bC15,,62.8927
IE,Ireland,2017,bC15,,75.1013
IE,Ireland,2018,bC15,,62.9431
IE,Ireland,2019,bC15,,58.7914
IT,Italy,2008,bC15,,57.8106
IT,Italy,2009,bC15,,56.6406
IT,Italy,2010,bC15,,56.7552
IT,Italy,2011,bC15,,54.616
IT,Italy,2012,bC15,,56.0168
IT,Italy,2013,bC15,,57.2592
IT,Italy,2014,bC15,,57.6375
IT,Italy,2015,bC15,,57.6462
IT,Italy,2016,bC15,,57.6092
IT,Italy,2017,bC15,,57.8703
IT,Italy,2018,bC15,,57.3211
IT,Italy,2019,bC15,,53.7468
LV,Latvia,2008,bC15,,47.8193
LV,Latvia,2009,bC15,,48.3432
LV,Latvia,2010,bC15,,48.3959
LV,Latvia,2011,bC15,,48.0458
LV,Latvia,2012,bC15,,48.0136
LV,Latvia,2013,bC15,,48.4446
LV,Latvia,2014,bC15,,43.6623
LV,Latvia,2015,bC15,,42.5403
LV,Latvia,2016,bC15,,47.8064
LV,Latvia,2017,bC15,,45.2443
LV,Latvia,2018,bC15,,47.449
LV,Latvia,2019,bC15,,47.1751
LT,Lithuania,2008,bC15,,59.463
LT,Lithuania,2009,bC15,,61.9157
LT,Lithuania,2010,bC15,,55.6503
LT,Lithuania,2011,bC15,,57.431
LT,Lithuania,2012,bC15,,57.3294
LT,Lithuania,2013,bC15,,54.8953
LT,Lithuania,2014,bC15,,53.7827
LT,Lithuania,2015,bC15,,57.1595
LT,Lithuania,2016,bC15,,51.8289
LT,Lithuania,2017,bC15,,49.754
LT,Lithuania,2018,bC15,,46.4544
LT,Lithuania,2019,bC15,,47.4683
NL,Netherlands,2008,bC15,,67.6483
NL,Netherlands,2009,bC15,,65.5178
NL,Netherlands,2010,bC15,,77.3901
NL,Netherlands,2011,bC15,,79.1072
NL,Netherlands,2012,bC15,,81.9547
NL,Netherlands,2013,bC15,,83.3476
NL,Netherlands,2014,bC15,,84.5763
NL,Netherlands,2015,bC15,,84.9641
NL,Netherlands,2016,bC15,,84.9685
NL,Netherlands,2017,bC15,,86.1036
NL,Netherlands,2018,bC15,,85.3919
NL,Netherlands,2019,bC15,,68.6063
PL,Poland,2008,bC15,,44.7026
PL,Poland,2009,bC15,,47.6518
PL,Poland,2010,bC15,,49.7257
PL,Poland,2011,bC15,,50.6182
PL,Poland,2012,bC15,,49.7629
PL,Poland,2013,bC15,,49.0569
PL,Poland,2014,bC15,,46.9405
PL,Poland,2015,bC15,,48.2496
PL,Poland,2016,bC15,,46.7477
PL,Poland,2017,bC15,,46.1577
PL,Poland,2018,bC15,,46.7247
PL,Poland,2019,bC15,,47.7864
PT,Portugal,2008,bC15,,44.8512
PT,Portugal,2009,bC15,,43.8044
PT,Portugal,2010,bC15,,44.8455
PT,Portugal,2011,bC15,,44.7548
PT,Portugal,2012,bC15,,43.532
PT,Portugal,2013,bC15,,43.3684
PT,Portugal,2014,bC15,,43.1686
PT,Portugal,2015,bC15,,43.4052
PT,Portugal,2016,bC15,,44.5716
PT,Portugal,2017,bC15,,44.0658
PT,Portugal,2018,bC15,,44.0216
PT,Portugal,2019,bC15,,43.1004
RO,Romania,2008,bC15,,38.2918
RO,Romania,2009,bC15,,38.4637
RO,Romania,2010,bC15,,38.6298
RO,Romania,2011,bC15,,38.6374
RO,Romania,2012,bC15,,38.4833
RO,Romania,2013,bC15,,38.3185
RO,Romania,2014,bC15,,38.3315
RO,Romania,2015,bC15,,38.3298
RO,Romania,2016,bC15,,38.3644
RO,Romania,2017,bC15,,38.4122
RO,Romania,2018,bC15,,38.4801
RO,Romania,2019,bC15,,38.5232
SK,Slovakia,2008,bC15,,37.5
SK,Slovakia,2009,bC15,,37.5
SK,Slovakia,2010,bC15,,37.5
SK,Slovakia,2011,bC15,,37.5
SK,Slovakia,2012,bC15,,37.5
SK,Slovakia,2013,bC15,,37.5
SK,Slovakia,2014,bC15,,37.5
SK,Slovakia,2015,bC15,,37.5
SK,Slovakia,2016,bC15,,37.5
SK,Slovakia,2017,bC15,,37.5
SK,Slovakia,2018,bC15,,37.5
SK,Slovakia,2019,bC15,,37.5
SI,Slovenia,2008,bC15,,37.5
SI,Slovenia,2009,bC15,,37.5
SI,Slovenia,2010,bC15,,37.5
SI,Slovenia,2011,bC15,,37.5
SI,Slovenia,2012,bC15,,37.5
SI,Slovenia,2013,bC15,,37.5
SI,Slovenia,2014,bC15,,37.5
SI,Slovenia,2015,bC15,,37.5
SI,Slovenia,2016,bC15,,37.5
SI,Slovenia,2017,bC15,,37.5
SI,Slovenia,2018,bC15,,37.5
SI,Slovenia,2019,bC15,,37.5
ES,Spain,2008,bC15,,49.1678
ES,Spain,2009,bC15,,49.0192
ES,Spain,2010,bC15,,49.8997
ES,Spain,2011,bC15,,49.7306
ES,Spain,2012,bC15,,49.4965
ES,Spain,2013,bC15,,49.1522
ES,Spain,2014,bC15,,48.6257
ES,Spain,2015,bC15,,47.692
ES,Spain,2016,bC15,,47.29
ES,Spain,2017,bC15,,47.4267
ES,Spain,2018,bC15,,47.1393
ES,Spain,2019,bC15,,47.0983
SE,Sweden,2008,bC15,,37.5
SE,Sweden,2009,bC15,,37.5
SE,Sweden,2010,bC15,,37.5
SE,Sweden,2011,bC15,,37.5
SE,Sweden,2012,bC15,,37.5
SE,Sweden,2013,bC15,,37.5
SE,Sweden,2014,bC15,,37.5
SE,Sweden,2015,bC15,,37.5
SE,Sweden,2016,bC15,,37.5
SE,Sweden,2017,bC15,,37.5
SE,Sweden,2018,bC15,,37.5
SE,Sweden,2019,bC15,,37.5
UK,United Kingdom,2008,bC15,,60.6794
UK,United Kingdom,2009,bC15,,59.8388
UK,United Kingdom,2010,bC15,,59.9271
UK,United Kingdom,2011,bC15,,62.0091
UK,United Kingdom,2012,bC15,,61.5529
UK,United Kingdom,2013,bC15,,62.271
UK,United Kingdom,2014,bC15,,60.1211
UK,United Kingdom,2015,bC15,,58.7903
UK,United Kingdom,2016,bC15,,61.2354
UK,United Kingdom,2017,bC15,,61.5651
UK,United Kingdom,2018,bC15,,60.1866
UK,United Kingdom,2019,bC15,,57.9439
EU27,EU27(2020),2008,bC15,,53.2993
EU27,EU27(2020),2009,bC15,,52.2732
EU27,EU27(2020),2010,bC15,,52.7838
EU27,EU27(2020),2011,bC15,,52.0012
EU27,EU27(2020),2012,bC15,,52.7695
EU27,EU27(2020),2013,bC15,,53.2883
EU27,EU27(2020),2014,bC15,,53.5417
EU27,EU27(2020),2015,bC15,,53.2377
EU27,EU27(2020),2016,bC15,,53.0772
EU27,EU27(2020),2017,bC15,,53.5292
EU27,EU27(2020),2018,bC15,,52.7817
EU27,EU27(2020),2019,bC15,,50.7788
EU28,EU28,2008,bC15,,53.1972
EU28,EU28,2009,bC15,,52.3641
EU28,EU28,2010,bC15,,52.7613
EU28,EU28,2011,bC15,,51.7612
EU28,EU28,2012,bC15,,52.9832
EU28,EU28,2013,bC15,,53.5251
EU28,EU28,2014,bC15,,53.5407
EU28,EU28,2015,bC15,,53.1544
EU28,EU28,2016,bC15,,53.3215
EU28,EU28,2017,bC15,,53.6109
EU28,EU28,2018,bC15,,52.6977
EU28,EU28,2019,bC15,,50.6774
AT,Austria,2008,bC16,,99.946
AT,Austria,2009,bC16,,99.9253
AT,Austria,2010,bC16,,99.957
AT,Austria,2011,bC16,,99.9561
AT,Austria,2012,bC16,,99.9603
AT,Austria,2013,bC16,,99.9163
AT,Austria,2014,bC16,,99.9623
AT,Austria,2015,bC16,,99.9637
AT,Austria,2016,bC16,,99.9439
AT,Austria,2017,bC16,,98.3573
AT,Austria,2018,bC16,,98.359
AT,Austria,2019,bC16,,98.2649
BE,Belgium,2008,bC16,,99.7456
BE,Belgium,2009,bC16,,99.7255
BE,Belgium,2010,bC16,,99.7132
BE,Belgium,2011,bC16,,99.7159
BE,Belgium,2012,bC16,,99.6633
BE,Belgium,2013,bC16,,99.4961
BE,Belgium,2014,bC16,,99.4927
BE,Belgium,2015,bC16,,99.2452
BE,Belgium,2016,bC16,,99.027
BE,Belgium,2017,bC16,,97.283
BE,Belgium,2018,bC16,,96.7743
BE,Belgium,2019,bC16,,96.8162
BG,Bulgaria,2008,bC16,,98.3304
BG,Bulgaria,2009,bC16,,98.8391
BG,Bulgaria,2010,bC16,,99.5347
BG,Bulgaria,2011,bC16,,99.3919
BG,Bulgaria,2012,bC16,,99.5489
BG,Bulgaria,2013,bC16,,99.6278
BG,Bulgaria,2014,bC16,,99.668
BG,Bulgaria,2015,bC16,,99.6621
BG,Bulgaria,2016,bC16,,99.8302
BG,Bulgaria,2017,bC16,,92.3071
BG,Bulgaria,2018,bC16,,93.3758
BG,Bulgaria,2019,bC16,,93.4527
HR,Croatia,2008,bC16,,99.8953
HR,Croatia,2009,bC16,,99.67
HR,Croatia,2010,bC16,,99.9509
HR,Croatia,2011,bC16,,99.9202
HR,Croatia,2012,bC16,,99.9326
HR,Croatia,2013,bC16,,99.884
HR,Croatia,2014,bC16,,99.6394
HR,Croatia,2015,bC16,,99.5033
HR,Croatia,2016,bC16,,99.5281
HR,Croatia,2017,bC16,,98.7608
HR,Croatia,2018,bC16,,98.8584
HR,Croatia,2019,bC16,,98.5807
CZ,Czech Republic,2008,bC16,,99.7378
CZ,Czech Republic,2009,bC16,,99.6274
CZ,Czech Republic,2010,bC16,,99.6959
CZ,Czech Republic,2011,bC16,,99.7031
CZ,Czech Republic,2012,bC16,,99.6131
CZ,Czech Republic,2013,bC16,,99.6794
CZ,Czech Republic,2014,bC16,,99.6696
CZ,Czech Republic,2015,bC16,,99.6633
CZ,Czech Republic,2016,bC16,,99.7086
CZ,Czech Republic,2017,bC16,,99.7441
CZ,Czech Republic,2018,bC16,,99.559
CZ,Czech Republic,2019,bC16,,99.377
DK,Denmark,2008,bC16,,100.0
DK,Denmark,2009,bC16,,100.0
DK,Denmark,2010,bC16,,100.0
DK,Denmark,2011,bC16,,100.0
DK,Denmark,2012,bC16,,100.0
DK,Denmark,2013,bC16,,100.0
DK,Denmark,2014,bC16,,100.0
DK,Denmark,2015,bC16,,100.0
DK,Denmark,2016,bC16,,100.0
DK,Denmark,2017,bC16,,99.7435
DK,Denmark,2018,bC16,,99.7044
DK,Denmark,2019,bC16,,99.6562
EE,Estonia,2008,bC16,,98.756
EE,Estonia,2009,bC16,,99.061
EE,Estonia,2010,bC16,,98.6016
EE,Estonia,2011,bC16,,99.0914
EE,Estonia,2012,bC16,,97.6659
EE,Estonia,2013,bC16,,99.1414
EE,Estonia,2014,bC16,,99.1009
EE,Estonia,2015,bC16,,98.9586
EE,Estonia,2016,bC16,,98.8555
EE,Estonia,2017,bC16,,96.4436
EE,Estonia,2018,bC16,,96.0684
EE,Estonia,2019,bC16,,94.6059
FI,Finland,2008,bC16,,99.867
FI,Finland,2009,bC16,,99.5818
FI,Finland,2010,bC16,,99.6568
FI,Finland,2011,bC16,,99.6434
FI,Finland,2012,bC16,,99.5549
FI,Finland,2013,bC16,,99.5634
FI,Finland,2014,bC16,,99.6158
FI,Finland,2015,bC16,,99.7963
FI,Finland,2016,bC16,,99.5258
FI,Finland,2017,bC16,,87.8826
FI,Finland,2018,bC16,,88.1011
FI,Finland,2019,bC16,,88.7589
FR,France,2008,bC16,,99.8217
FR,France,2009,bC16,,99.7399
FR,France,2010,bC16,,99.884
FR,France,2011,bC16,,99.8669
FR,France,2012,bC16,,99.7142
FR,France,2013,bC16,,99.9694
FR,France,2014,bC16,,99.7785
FR,France,2015,bC16,,99.7244
FR,France,2016,bC16,,99.9735
FR,France,2017,bC16,,98.6203
FR,France,2018,bC16,,98.3021
FR,France,2019,bC16,,98.3651
DE,Germany,2008,bC16,,99.9495
DE,Germany,2009,bC16,,99.9323
DE,Germany,2010,bC16,,99.9382
DE,Germany,2011,bC16,,99.938
DE,Germany,2012,bC16,,99.934
DE,Germany,2013,bC16,,99.9241
DE,Germany,2014,bC16,,99.9141
DE,Germany,2015,bC16,,99.933
DE,Germany,2016,bC16,,99.934
DE,Germany,2017,bC16,,97.9112
DE,Germany,2018,bC16,,98.0237
DE,Germany,2019,bC16,,98.4233
EL,Greece,2008,bC16,,99.3928
EL,Greece,2009,bC16,,98.5031
EL,Greece,2010,bC16,,98.0403
EL,Greece,2011,bC16,,97.7076
EL,Greece,2012,bC16,,98.4865
EL,Greece,2013,bC16,,97.7364
EL,Greece,2014,bC16,,98.6011
EL,Greece,2015,bC16,,96.3279
EL,Greece,2016,bC16,,97.6418
EL,Greece,2017,bC16,,93.5499
EL,Greece,2018,bC16,,94.5798
EL,Greece,2019,bC16,,94.2546
HU,Hungary,2008,bC16,,99.9716
HU,Hungary,2009,bC16,,99.9071
HU,Hungary,2010,bC16,,99.9475
HU,Hungary,2011,bC16,,99.9656
HU,Hungary,2012,bC16,,99.9625
HU,Hungary,2013,bC16,,99.9734
HU,Hungary,2014,bC16,,99.9847
HU,Hungary,2015,bC16,,99.9848
HU,Hungary,2016,bC16,,99.9782
HU,Hungary,2017,bC16,,96.3865
HU,Hungary,2018,bC16,,95.5191
HU,Hungary,2019,bC16,,96.0423
IE,Ireland,2008,bC16,,100.0
IE,Ireland,2009,bC16,,100.0
IE,Ireland,2010,bC16,,100.0
IE,Ireland,2011,bC16,,100.0
IE,Ireland,2012,bC16,,100.0
IE,Ireland,2013,bC16,,100.0
IE,Ireland,2014,bC16,,100.0
IE,Ireland,2015,bC16,,100.0
IE,Ireland,2016,bC16,,100.0
IE,Ireland,2017,bC16,,100.0
IE,Ireland,2018,bC16,,100.0
IE,Ireland,2019,bC16,,100.0
IT,Italy,2008,bC16,,97.9552
IT,Italy,2009,bC16,,97.8798
IT,Italy,2010,bC16,,98.1135
IT,Italy,2011,bC16,,98.6861
IT,Italy,2012,bC16,,98.8801
IT,Italy,2013,bC16,,99.3073
IT,Italy,2014,bC16,,99.0329
IT,Italy,2015,bC16,,99.2109
IT,Italy,2016,bC16,,99.0472
IT,Italy,2017,bC16,,96.0083
IT,Italy,2018,bC16,,95.1679
IT,Italy,2019,bC16,,94.6206
LV,Latvia,2008,bC16,,97.8024
LV,Latvia,2009,bC16,,99.5162
LV,Latvia,2010,bC16,,99.6754
LV,Latvia,2011,bC16,,99.5166
LV,Latvia,2012,bC16,,99.3412
LV,Latvia,2013,bC16,,98.9913
LV,Latvia,2014,bC16,,99.1814
LV,Latvia,2015,bC16,,99.1086
LV,Latvia,2016,bC16,,99.3578
LV,Latvia,2017,bC16,,84.4429
LV,Latvia,2018,bC16,,81.8998
LV,Latvia,2019,bC16,,83.0892
LT,Lithuania,2008,bC16,,98.9021
LT,Lithuania,2009,bC16,,98.8855
LT,Lithuania,2010,bC16,,99.1265
LT,Lithuania,2011,bC16,,99.206
LT,Lithuania,2012,bC16,,99.2754
LT,Lithuania,2013,bC16,,99.4184
LT,Lithuania,2014,bC16,,99.1333
LT,Lithuania,2015,bC16,,99.2524
LT,Lithuania,2016,bC16,,99.1639
LT,Lithuania,2017,bC16,,99.0373
LT,Lithuania,2018,bC16,,98.682
LT,Lithuania,2019,bC16,,98.7602
NL,Netherlands,2008,bC16,,99.833
NL,Netherlands,2009,bC16,,99.796
NL,Netherlands,2010,bC16,,99.7676
NL,Netherlands,2011,bC16,,99.566
NL,Netherlands,2012,bC16,,99.4909
NL,Netherlands,2013,bC16,,99.3796
NL,Netherlands,2014,bC16,,99.5202
NL,Netherlands,2015,bC16,,98.9932
NL,Netherlands,2016,bC16,,99.0032
NL,Netherlands,2017,bC16,,99.1213
NL,Netherlands,2018,bC16,,99.1969
NL,Netherlands,2019,bC16,,99.5533
PL,Poland,2008,bC16,,99.6297
PL,Poland,2009,bC16,,99.8985
PL,Poland,2010,bC16,,99.8644
PL,Poland,2011,bC16,,99.8239
PL,Poland,2012,bC16,,99.8895
PL,Poland,2013,bC16,,99.8577
PL,Poland,2014,bC16,,99.5164
PL,Poland,2015,bC16,,99.5773
PL,Poland,2016,bC16,,99.7267
PL,Poland,2017,bC16,,96.7843
PL,Poland,2018,bC16,,94.6321
PL,Poland,2019,bC16,,94.9282
PT,Portugal,2008,bC16,,99.9644
PT,Portugal,2009,bC16,,99.7906
PT,Portugal,2010,bC16,,99.8004
PT,Portugal,2011,bC16,,99.8014
PT,Portugal,2012,bC16,,99.9578
PT,Portugal,2013,bC16,,99.9915
PT,Portugal,2014,bC16,,99.9919
PT,Portugal,2015,bC16,,99.9922
PT,Portugal,2016,bC16,,99.9924
PT,Portugal,2017,bC16,,99.8492
PT,Portugal,2018,bC16,,99.8634
PT,Portugal,2019,bC16,,99.8471
RO,Romania,2008,bC16,,99.6312
RO,Romania,2009,bC16,,99.6201
RO,Romania,2010,bC16,,99.811
RO,Romania,2011,bC16,,99.8299
RO,Romania,2012,bC16,,99.3127
RO,Romania,2013,bC16,,99.4727
RO,Romania,2014,bC16,,99.3098
RO,Romania,2015,bC16,,99.7912
RO,Romania,2016,bC16,,99.782
RO,Romania,2017,bC16,,94.9134
RO,Romania,2018,bC16,,94.8506
RO,Romania,2019,bC16,,95.1875
SK,Slovakia,2008,bC16,,99.5566
SK,Slovakia,2009,bC16,,99.1813
SK,Slovakia,2010,bC16,,99.3551
SK,Slovakia,2011,bC16,,99.9912
SK,Slovakia,2012,bC16,,99.9941
SK,Slovakia,2013,bC16,,99.999
SK,Slovakia,2014,bC16,,99.9722
SK,Slovakia,2015,bC16,,99.0947
SK,Slovakia,2016,bC16,,99.1437
SK,Slovakia,2017,bC16,,73.6526
SK,Slovakia,2018,bC16,,75.817
SK,Slovakia,2019,bC16,,74.6953
SI,Slovenia,2008,bC16,,99.8077
SI,Slovenia,2009,bC16,,99.7479
SI,Slovenia,2010,bC16,,99.7133
SI,Slovenia,2011,bC16,,99.8545
SI,Slovenia,2012,bC16,,99.88
SI,Slovenia,2013,bC16,,99.876
SI,Slovenia,2014,bC16,,99.9064
SI,Slovenia,2015,bC16,,99.8391
SI,Slovenia,2016,bC16,,99.8064
SI,Slovenia,2017,bC16,,92.0384
SI,Slovenia,2018,bC16,,92.5821
SI,Slovenia,2019,bC16,,92.7123
ES,Spain,2008,bC16,,99.7965
ES,Spain,2009,bC16,,99.8212
ES,Spain,2010,bC16,,99.8295
ES,Spain,2011,bC16,,99.8523
ES,Spain,2012,bC16,,99.887
ES,Spain,2013,bC16,,99.8784
ES,Spain,2014,bC16,,99.8601
ES,Spain,2015,bC16,,99.8252
ES,Spain,2016,bC16,,99.8637
ES,Spain,2017,bC16,,92.824
ES,Spain,2018,bC16,,93.2634
ES,Spain,2019,bC16,,92.6456
SE,Sweden,2008,bC16,,99.5773
SE,Sweden,2009,bC16,,99.4834
SE,Sweden,2010,bC16,,99.5772
SE,Sweden,2011,bC16,,99.5982
SE,Sweden,2012,bC16,,99.5915
SE,Sweden,2013,bC16,,99.5818
SE,Sweden,2014,bC16,,99.6005
SE,Sweden,2015,bC16,,99.6087
SE,Sweden,2016,bC16,,99.6194
SE,Sweden,2017,bC16,,99.6345
SE,Sweden,2018,bC16,,99.6276
SE,Sweden,2019,bC16,,99.6099
UK,United Kingdom,2008,bC16,,98.9697
UK,United Kingdom,2009,bC16,,98.9074
UK,United Kingdom,2010,bC16,,98.9435
UK,United Kingdom,2011,bC16,,99.0391
UK,United Kingdom,2012,bC16,,99.0709
UK,United Kingdom,2013,bC16,,99.3606
UK,United Kingdom,2014,bC16,,99.349
UK,United Kingdom,2015,bC16,,99.6159
UK,United Kingdom,2016,bC16,,99.5536
UK,United Kingdom,2017,bC16,,98.3051
UK,United Kingdom,2018,bC16,,98.3184
UK,United Kingdom,2019,bC16,,98.3873
EU27,EU27(2020),2008,bC16,,99.5089
EU27,EU27(2020),2009,bC16,,99.4977
EU27,EU27(2020),2010,bC16,,99.5757
EU27,EU27(2020),2011,bC16,,99.6515
EU27,EU27(2020),2012,bC16,,99.6365
EU27,EU27(2020),2013,bC16,,99.7279
EU27,EU27(2020),2014,bC16,,99.6483
EU27,EU27(2020),2015,bC16,,99.665
EU27,EU27(2020),2016,bC16,,99.6691
EU27,EU27(2020),2017,bC16,,96.5974
EU27,EU27(2020),2018,bC16,,96.2648
EU27,EU27(2020),2019,bC16,,96.3184
EU28,EU28,2008,bC16,,99.4604
EU28,EU28,2009,bC16,,99.4575
EU28,EU28,2010,bC16,,99.5275
EU28,EU28,2011,bC16,,99.6203
EU28,EU28,2012,bC16,,99.5913
EU28,EU28,2013,bC16,,99.7085
EU28,EU28,2014,bC16,,99.6163
EU28,EU28,2015,bC16,,99.6674
EU28,EU28,2016,bC16,,99.6685
EU28,EU28,2017,bC16,,96.7264
EU28,EU28,2018,bC16,,96.5004
EU28,EU28,2019,bC16,,96.4863
AT,Austria,2008,bC17,,99.806
AT,Austria,2009,bC17,,99.7901
AT,Austria,2010,bC17,,99.781
AT,Austria,2011,bC17,,99.792
AT,Austria,2012,bC17,,99.8145
AT,Austria,2013,bC17,,99.8259
AT,Austria,2014,bC17,,99.8342
AT,Austria,2015,bC17,,99.834
AT,Austria,2016,bC17,,99.8303
AT,Austria,2017,bC17,,99.8302
AT,Austria,2018,bC17,,99.8284
AT,Austria,2019,bC17,,99.8277
BE,Belgium,2008,bC17,,99.1487
BE,Belgium,2009,bC17,,99.0911
BE,Belgium,2010,bC17,,99.1441
BE,Belgium,2011,bC17,,99.2099
BE,Belgium,2012,bC17,,99.2074
BE,Belgium,2013,bC17,,99.3252
BE,Belgium,2014,bC17,,99.3334
BE,Belgium,2015,bC17,,99.4041
BE,Belgium,2016,bC17,,99.4096
BE,Belgium,2017,bC17,,99.4306
BE,Belgium,2018,bC17,,99.4391
BE,Belgium,2019,bC17,,99.5257
BG,Bulgaria,2008,bC17,,98.9357
BG,Bulgaria,2009,bC17,,99.0239
BG,Bulgaria,2010,bC17,,99.3989
BG,Bulgaria,2011,bC17,,99.5349
BG,Bulgaria,2012,bC17,,99.5023
BG,Bulgaria,2013,bC17,,99.5611
BG,Bulgaria,2014,bC17,,99.5941
BG,Bulgaria,2015,bC17,,99.619
BG,Bulgaria,2016,bC17,,99.6392
BG,Bulgaria,2017,bC17,,99.6233
BG,Bulgaria,2018,bC17,,99.5797
BG,Bulgaria,2019,bC17,,99.5942
